Burbank Empire Verizon,"521 N Hollywood Way Burbank, CA 91505",(818) 848-7777,Burbank,California,91505,34.173885,-118.346937
VICTRA BURLINGAME Verizon,"1344 BURLINGAME AVENUE BURLINGAME, CA 94010",(650) 342-1042,Burlingame,California,94010,37.570280,-122.365778
Victra Camarillo Verizon,"2390 F LAS POSAS RD. CAMARILLO, CA 93010",(805) 388-5600,Camarillo,California,93010,34.227892,-119.079552
VICTRA CAMERON PARK Verizon,"3352 COACH LANE CAMERON PARK, CA 95682",(530) 676-7828,Cameron park,California,95682,38.612129,-120.964522
Victra Campbell E Hamilton Ave Verizon,"990 E Hamilton Ave Campbell, CA 95008",(408) 558-0888,Campbell,California,95008,37.279173,-121.955340
Victra Campbell S Bascom Ave Verizon,"990 E Hamilton Ave Campbell, CA 95008",(408) 558-0888,Campbell,California,95008,37.279173,-121.955340
Capitola Verizon,"1440 41st Ave Capitola, CA 95010",(800) 880-1077,Capitola,California,95010,36.976175,-121.953160
Victra Capitola Verizon,"1440 41st Ave Capitola, CA 95010",(800) 880-1077,Capitola,California,95010,36.976175,-121.953160
VICTRA CARLSBAD VILLAGE Verizon,"880 CARLSBAD VILLAGE DR CARLSBAD, CA 92008",(760) 431-5505,Carlsbad,California,92008,33.147294,-117.322181
Carlsbad Verizon,"880 CARLSBAD VILLAGE DR CARLSBAD, CA 92008",(760) 431-5505,Carlsbad,California,92008,33.147294,-117.322181
Victra Carlsbad Gateway Verizon,"880 CARLSBAD VILLAGE DR CARLSBAD, CA 92008",(760) 431-5505,Carlsbad,California,92008,33.147294,-117.322181
Victra Carpinteria Verizon,"1011 CASITAS PASS ROAD CARPINTERIA, CA 93013",(805) 220-6500,Carpinteria,California,93013,34.441370,-119.514092
Carson Verizon,"20820 Avalon Blvd Carson, CA 90746",(800) 880-1077,Carson,California,90746,33.859171,-118.252272
VICTRA CASTRO VALLEY Verizon,"3935 EAST CASTRO VALLEY BLVD CASTRO VALLEY, CA 94552",(510) 314-0981,Castro valley,California,94552,37.722720,-122.021552
Cerritos Towne Center Verizon,"12603 Towne Center Dr Cerritos, CA 90703",(800) 880-1077,Cerritos,California,90703,33.867743,-118.069472
VICTRA CHATSWORTH Verizon,"9229 WINNETKA CHATSWORTH, CA 91311",(818) 576-3563,Chatsworth,California,91311,34.293338,-118.603118
Chico Verizon,"1950 E 20th St Chico, CA 95928",(800) 880-1077,Chico,California,95928,39.685710,-121.844084
VICTRA CHICO EAST Verizon,"1950 E 20th St Chico, CA 95928",(800) 880-1077,Chico,California,95928,39.685710,-121.844084
VICTRA CHICO MANGROVE Verizon,"1950 E 20th St Chico, CA 95928",(800) 880-1077,Chico,California,95928,39.685710,-121.844084
Chino Spectrum Verizon,"3825 Grand Ave Chino, CA 91710",(800) 880-1077,Chino,California,91710,34.004468,-117.684697
Cellular Sales Chino Verizon,"3825 Grand Ave Chino, CA 91710",(800) 880-1077,Chino,California,91710,34.004468,-117.684697
VICTRA CHINO Verizon,"3825 Grand Ave Chino, CA 91710",(800) 880-1077,Chino,California,91710,34.004468,-117.684697
Chula Vista Verizon,"502 Broadway Chula Vista, CA 91910",(800) 880-1077,Chula vista,California,91910,32.637868,-117.058031
Victra Chula Vista Birch Rd Verizon,"502 Broadway Chula Vista, CA 91910",(800) 880-1077,Chula vista,California,91910,32.637868,-117.058031
Citrus Heights Verizon,"6065 Sunrise Blvd Citrus Heights, CA 95610",(800) 880-1077,Citrus heights,California,95610,38.694908,-121.271772
VICTRA CITRUS HEIGHTS GREENBACK Verizon,"6065 Sunrise Blvd Citrus Heights, CA 95610",(800) 880-1077,Citrus heights,California,95610,38.694908,-121.271772
Puente Hills Verizon,"17525 Colima Rd City Of Industry, CA 91748",(800) 880-1077,City of industry,California,91748,33.974883,-117.900676
Wireless Plus - Claremont Express Verizon,"420 AUTO CENTER DR CLAREMONT, CA 91711",(909) 451-9099,Claremont,California,91711,34.128066,-117.714773
VICTRA CLEARLAKE Verizon,"4456 MANZANITA AVENUE CLEARLAKE, CA 95422",(707) 692-3044,Clearlake,California,95422,38.973012,-122.623922
Victra Clovis Verizon,"755 WEST HERNDON AVENUE Clovis, CA 93612",(559) 325-8961,Clovis,California,93612,36.814864,-119.710596
Clovis Shaw Avenue Verizon,"755 WEST HERNDON AVENUE Clovis, CA 93612",(559) 325-8961,Clovis,California,93612,36.814864,-119.710596
VICTRA CLOVIS HERNDON AVE Verizon,"755 WEST HERNDON AVENUE Clovis, CA 93612",(559) 325-8961,Clovis,California,93612,36.814864,-119.710596
City of Commerce Verizon,"5438 Whittier Blvd Commerce, CA 90022",(800) 880-1077,Commerce,California,90022,34.023728,-118.156275
VICTRA CONCORD SUN VALLEY Verizon,"474 SUN VALLEY MALL CONCORD, CA 94520",(925) 222-2156,Concord,California,94520,37.995285,-122.040627
VICTRA Concord Clayton Verizon,"474 SUN VALLEY MALL CONCORD, CA 94520",(925) 222-2156,Concord,California,94520,37.995285,-122.040627
VICTRA CORNING Verizon,"908 HWY 99 WEST CORNING, CA 96021",(530) 900-3112,Corning,California,96021,39.923446,-122.270806
Corona Countryside Verizon,"2210 Griffin Way Corona, CA 92879",(800) 880-1077,Corona,California,92879,33.882614,-117.528204
Corona Crossings Verizon,"2210 Griffin Way Corona, CA 92879",(800) 880-1077,Corona,California,92879,33.882614,-117.528204
VICTRA CORONA Verizon,"2210 Griffin Way Corona, CA 92879",(800) 880-1077,Corona,California,92879,33.882614,-117.528204
VICTRA CORONA DEL MAR Verizon,"2210 Griffin Way Corona, CA 92879",(800) 880-1077,Corona,California,92879,33.882614,-117.528204
VICTRA CORONA DEL MAR Verizon,"3007 E COAST HWY CORONA DEL MAR, CA 92625",(949) 675-5001,Corona del mar,California,92625,33.601966,-117.864254
Victra Coronado Verizon,"953 ORANGE AVE CORONADO, CA 92118",(619) 435-2900,Coronado,California,92118,32.699234,-117.209642
Corte Madera Verizon,"1500 Redwood Hwy Corte Madera, CA 94925",(800) 880-1077,Corte madera,California,94925,37.931846,-122.507738
Metro Pointe Verizon,"901 S Coast Dr Costa Mesa, CA 92626",(800) 880-1077,Costa mesa,California,92626,33.679591,-117.908531
Victra Costa Mesa Verizon,"901 S Coast Dr Costa Mesa, CA 92626",(800) 880-1077,Costa mesa,California,92626,33.679591,-117.908531
Costa Mesa Verizon,"901 S Coast Dr Costa Mesa, CA 92626",(800) 880-1077,Costa mesa,California,92626,33.679591,-117.908531
VICTRA CRESCENT CITY Verizon,"1302 2ND STREET CRESCENT CITY, CA 95531",(707) 460-4132,Crescent city,California,95531,41.819578,-124.065667
Culver City Verizon,"10814 Jefferson Blvd Culver City, CA 90230",(800) 880-1077,Culver city,California,90230,33.997862,-118.393617
Wireless Plus Culver City Verizon,"10814 Jefferson Blvd Culver City, CA 90230",(800) 880-1077,Culver city,California,90230,33.997862,-118.393617
Cupertino Verizon,"20735 Stevens Creek Blvd Cupertino, CA 95014",(800) 880-1077,Cupertino,California,95014,37.306491,-122.080640
Victra Cypress Verizon,"5373-D Katella Avenue Cypress, CA 90720",(714) 527-1600,Cypress,California,90720,33.795012,-118.062692
Serramonte Center Verizon,"137 Serramonte Center Daly City, CA 94015",(800) 880-1077,Daly city,California,94015,37.681264,-122.480589
Russell Cellular Danville Verizon,"3478 Camino Tassajara Danville, CA 94506",(925) 309-4698,Danville,California,94506,37.809677,-121.913141
VICTRA DANVILLE SAN RAMON VALLEY BLVD Verizon,"3478 Camino Tassajara Danville, CA 94506",(925) 309-4698,Danville,California,94506,37.809677,-121.913141
VICTRA Davis Verizon,"500 1ST ST DAVIS, CA 95616",(530) 554-1735,Davis,California,95616,38.554133,-121.798467
Victra Davis Second Verizon,"500 1ST ST DAVIS, CA 95616",(530) 554-1735,Davis,California,95616,38.554133,-121.798467
Del Mar Verizon,"2689 Via De La Valle Del Mar, CA 92014",(800) 880-1077,Del mar,California,92014,32.963199,-117.250309
VICTRA CORONA DEL MAR Verizon,"2689 Via De La Valle Del Mar, CA 92014",(800) 880-1077,Del mar,California,92014,32.963199,-117.250309
VICTRA DELANO Verizon,"613 CECIL AVENUE DELANO, CA 93215",(661) 725-7000,Delano,California,93215,35.779507,-119.200825
Cellular Sales Delano Verizon,"613 CECIL AVENUE DELANO, CA 93215",(661) 725-7000,Delano,California,93215,35.779507,-119.200825
Cellular Sales Dinuba Verizon,"150 N ALTA AVE DINUBA, CA 93618",(559) 315-5738,Dinuba,California,93618,36.521012,-119.389446
Cellular Sales Dixon Verizon,"2500 N 1st St Dixon, CA 95620",(707) 395-6099,Dixon,California,95620,38.412615,-121.756222
Downey Landing Verizon,"12006 Lakewood Blvd Downey, CA 90242",(800) 880-1077,Downey,California,90242,33.921793,-118.140588
Wireless Plus Duarte 2 Verizon,"1265 HUNTINGTON DR DUARTE, CA 91010",(626) 873-1100,Duarte,California,91010,34.141586,-117.957627
Dublin CA Verizon,"5221 Martinelli Way Dublin, CA 94568",(800) 880-1077,Dublin,California,94568,37.715245,-121.914700
VICTRA EL CAJON PARKWAY PLAZA INLINE Verizon,"771 PARKWAY PLAZA EL CAJON, CA 92020",(619) 966-3590,El cajon,California,92020,32.795508,-116.969747
VICTRA EL CAJON JAMACHA RD Verizon,"771 PARKWAY PLAZA EL CAJON, CA 92020",(619) 966-3590,El cajon,California,92020,32.795508,-116.969747
El Centro Verizon,"880 N Imperial Ave El Centro, CA 92243",(800) 880-1077,El centro,California,92243,32.770197,-115.598590
El Cerrito Plaza Verizon,"410 El Cerrito Plz El Cerrito, CA 94530",(800) 880-1077,El cerrito,California,94530,37.921561,-122.298337
VICTRA ELK GROVE BRUCEVILLE Verizon,"9620 BRUCEVILLE ROAD ELK GROVE, CA 95757",(916) 714-5105,Elk grove,California,95757,38.344888,-121.431231
VICTRA ELK GROVE 1 Verizon,"9620 BRUCEVILLE ROAD ELK GROVE, CA 95757",(916) 714-5105,Elk grove,California,95757,38.344888,-121.431231
Elk Grove Verizon,"9620 BRUCEVILLE ROAD ELK GROVE, CA 95757",(916) 714-5105,Elk grove,California,95757,38.344888,-121.431231
Emeryville Verizon,"3990 Hollis St Emeryville, CA 94608",(800) 880-1077,Emeryville,California,94608,37.836844,-122.289143
Encinitas Verizon,"258 N El Camino Real Encinitas, CA 92024",(800) 880-1077,Encinitas,California,92024,33.056022,-117.259900
Wireless Plus Encino Verizon,"17237 Ventura Blvd Encino, CA 91316",(818) 784-8888,Encino,California,91316,34.160236,-118.515472
VICTRA ESCONDIDO E VALLEY PKWY Verizon,"1507 East Valley Parkway 4 Escondido, CA 92027",(760) 740-9866,Escondido,California,92027,33.131156,-116.976997
Victra Escondido Verizon,"1507 East Valley Parkway 4 Escondido, CA 92027",(760) 740-9866,Escondido,California,92027,33.131156,-116.976997
VICTRA EUREKA BAYSHORE MALL Verizon,"3300 BROADWAY EUREKA, CA 95501",(707) 832-5729,Eureka,California,95501,40.798659,-124.151583
Eureka CA Verizon,"3300 BROADWAY EUREKA, CA 95501",(707) 832-5729,Eureka,California,95501,40.798659,-124.151583
Victra Fair Oaks Verizon,"8909 Madison Ave Fair Oaks, CA 95628",(916) 844-0297,Fair oaks,California,95628,38.652065,-121.254410
VICTRA FAIRFIELD Verizon,"1350 Travis Blvd FAIRFIELD, CA 94533",(707) 366-0686,Fairfield,California,94533,38.280745,-122.006380
Fairfield CA Verizon,"1350 Travis Blvd FAIRFIELD, CA 94533",(707) 366-0686,Fairfield,California,94533,38.280745,-122.006380
Victra Fallbrook Verizon,"1103 S MISSION ROAD FALLBROOK, CA 92028",(760) 728-7917,Fallbrook,California,92028,33.390477,-117.209427
Folsom Verizon,"2465 Iron Point Rd Folsom, CA 95630",(800) 880-1077,Folsom,California,95630,38.666597,-121.141635
Victra Folsom Verizon,"2465 Iron Point Rd Folsom, CA 95630",(800) 880-1077,Folsom,California,95630,38.666597,-121.141635
VICTRA FONTANA Verizon,"15258 SUMMIT AVE FONTANA, CA 92336",(909) 899-8444,Fontana,California,92336,34.147718,-117.464506
North Fontana Verizon,"15258 SUMMIT AVE FONTANA, CA 92336",(909) 899-8444,Fontana,California,92336,34.147718,-117.464506
Fontana Verizon,"15258 SUMMIT AVE FONTANA, CA 92336",(909) 899-8444,Fontana,California,92336,34.147718,-117.464506
VICTRA Fort Bragg Verizon,"181 BOATYARD DR FORT BRAGG, CA 95437",(707) 409-3180,Fort bragg,California,95437,39.487185,-123.741963
VICTRA Fortuna Verizon,"1010 MAIN ST FORTUNA, CA 95540",(707) 617-3080,Fortuna,California,95540,40.578828,-124.136869
VICTRA FOUNTAIN VALLEY Verizon,"9985 ELLIS AVE FOUNTAIN VALLEY, CA 92708",(714) 964-1980,Fountain valley,California,92708,33.710582,-117.951129
Fremont Christy Verizon,"43502 Christy St Fremont, CA 94538",(800) 880-1077,Fremont,California,94538,37.501368,-121.956753
VICTRA FREMONT Verizon,"43502 Christy St Fremont, CA 94538",(800) 880-1077,Fremont,California,94538,37.501368,-121.956753
VICTRA FRESNO Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
Fresno Universal Park Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
Cellular Sales Fresno Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
VICTRA Fresno Palm Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
VICTRA Fresno Riverside Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
Cellular Sales Fresno North Brawley Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
Fresno Blackstone Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
Russell Cellular Fresno S Clovis Verizon,"3140 W SHAW AVE FRESNO, CA 93711",(559) 277-5090,Fresno,California,93711,36.834289,-119.833350
VICTRA FULLERTON N STATE COLLEGE BLVD Verizon,"503 N STATE COLLEGE BLVD FULLERTON, CA 92831",(714) 449-0715,Fullerton,California,92831,33.879768,-117.896340
Fullerton Verizon,"503 N STATE COLLEGE BLVD FULLERTON, CA 92831",(714) 449-0715,Fullerton,California,92831,33.879768,-117.896340
Wireless Plus - Fullerton Verizon,"503 N STATE COLLEGE BLVD FULLERTON, CA 92831",(714) 449-0715,Fullerton,California,92831,33.879768,-117.896340
VICTRA GALT Verizon,"10444 TWIN CITIES ROAD 40 GALT, CA 95632",(209) 744-1328,Galt,California,95632,38.274451,-121.259201
Your Wireless Garden Grove Verizon,"8931 Garden Grove Blvd Garden Grove, CA 92844",(213) 389-3939,Garden grove,California,92844,33.765471,-117.969504
VICTRA GARDEN GROVE EXPRESS Verizon,"8931 Garden Grove Blvd Garden Grove, CA 92844",(213) 389-3939,Garden grove,California,92844,33.765471,-117.969504
VICTRA GILROY Verizon,"753 1ST STREET GILROY, CA 95020",(408) 848-3600,Gilroy,California,95020,37.018419,-121.554249
Gilroy Verizon,"753 1ST STREET GILROY, CA 95020",(408) 848-3600,Gilroy,California,95020,37.018419,-121.554249
Victra Glendora Verizon,"630 S Grand Ave Glendora, CA 91740",(626) 335-1112,Glendora,California,91740,34.119367,-117.855054
Glendora Marketplace Verizon,"630 S Grand Ave Glendora, CA 91740",(626) 335-1112,Glendora,California,91740,34.119367,-117.855054
Cellular Sales Goleta Verizon,"7050 HOLLISTER AVE GOLETA, CA 93117",(805) 770-7684,Goleta,California,93117,34.479453,-120.084094
Victra Goleta Verizon,"7050 HOLLISTER AVE GOLETA, CA 93117",(805) 770-7684,Goleta,California,93117,34.479453,-120.084094
VICTRA GRANADA HILLS Verizon,"18113 CHATSWORTH AVE GRANADA HILLS, CA 91344",(818) 488-2740,Granada hills,California,91344,34.294615,-118.507001
VICTRA GRASS VALLEY NEVADA Verizon,"2068 NEVADA CITY HWY GRASS VALLEY, CA 95945",(530) 798-5021,Grass valley,California,95945,39.196387,-120.972289
VICTRA GRASS VALLEY MCKNIGHT Verizon,"2068 NEVADA CITY HWY GRASS VALLEY, CA 95945",(530) 798-5021,Grass valley,California,95945,39.196387,-120.972289
VICTRA GRASS VALLEY FREEMAN LANE Verizon,"2068 NEVADA CITY HWY GRASS VALLEY, CA 95945",(530) 798-5021,Grass valley,California,95945,39.196387,-120.972289
Hanford Lacey Verizon,"1604 West Lacey Blvd Hanford, CA 93230",(800) 880-1077,Hanford,California,93230,36.292230,-119.622676
Russell Cellular Hanford Verizon,"1604 West Lacey Blvd Hanford, CA 93230",(800) 880-1077,Hanford,California,93230,36.292230,-119.622676
Hawthorne Verizon,"5070 W Rosecrans Ave Hawthorne, CA 90250",(800) 880-1077,Hawthorne,California,90250,33.914775,-118.348083
VICTRA HAYWARD LA PLAYA DR Verizon,"775 LA PLAYA DRIVE HAYWARD, CA 94545",(510) 780-3995,Hayward,California,94545,37.605905,-122.126873
Cellular Sales Hayward Verizon,"775 LA PLAYA DRIVE HAYWARD, CA 94545",(510) 780-3995,Hayward,California,94545,37.605905,-122.126873
VICTRA HEALDSBURG Verizon,"1087 VINE STREET HEALDSBURG, CA 95448",(707) 955-3013,Healdsburg,California,95448,38.622985,-122.889121
Hemet Verizon,"3301 W Florida Ave Hemet, CA 92545",(800) 880-1077,Hemet,California,92545,33.729853,-117.034060
Victra Hemet Verizon,"3301 W Florida Ave Hemet, CA 92545",(800) 880-1077,Hemet,California,92545,33.729853,-117.034060
Hesperia Verizon,"12821 Main St Hesperia, CA 92345",(800) 880-1077,Hesperia,California,92345,34.376159,-117.294397
VICTRA HESPERIA Verizon,"12821 Main St Hesperia, CA 92345",(800) 880-1077,Hesperia,California,92345,34.376159,-117.294397
VICTRA HIGHLAND Verizon,"4120 EAST HIGHLAND AVENUE HIGHLAND, CA 92346",(909) 359-0609,Highland,California,92346,34.126779,-117.183104
Cellular Sales Hollister Verizon,"1270 E Park St Hollister, CA 95023",(831) 313-0072,Hollister,California,95023,36.902045,-121.350783
Victra Los Angeles Vine St Verizon,"1503 Vine St Hollywood, CA 90028",(323) 760-9909,Hollywood,California,90028,34.099912,-118.326912
Wireless Plus West Hollywood Verizon,"1503 Vine St Hollywood, CA 90028",(323) 760-9909,Hollywood,California,90028,34.099912,-118.326912
Wireless Plus North Hollywood Verizon,"1503 Vine St Hollywood, CA 90028",(323) 760-9909,Hollywood,California,90028,34.099912,-118.326912
Victra Huntington Beach Beach Blvd Verizon,"21014 BEACH BLVD HUNTINGTON BEACH, CA 92648",(714) 536-9000,Huntington beach,California,92648,33.679010,-118.014603
Huntington Beach Verizon,"21014 BEACH BLVD HUNTINGTON BEACH, CA 92648",(714) 536-9000,Huntington beach,California,92648,33.679010,-118.014603
VICTRA HUNTINGTON BEACH Verizon,"21014 BEACH BLVD HUNTINGTON BEACH, CA 92648",(714) 536-9000,Huntington beach,California,92648,33.679010,-118.014603
Huntington Park Verizon,"6400 Pacific Blvd Huntington Park, CA 90255",(800) 880-1077,Huntington park,California,90255,33.979248,-118.217438
Victra Indio Verizon,"42225 JACKSON ST INDIO, CA 92203",(760) 775-4100,Indio,California,92203,33.753959,-116.246487
Inglewood Verizon,"3419 W Century Blvd Inglewood, CA 90303",(800) 880-1077,Inglewood,California,90303,33.939766,-118.331085
VICTRA IRVINE SPECTRUM Verizon,"649 SPECTRUM CENTER DR IRVINE, CA 92618",(949) 954-3649,Irvine,California,92618,33.666942,-117.732094
Victra Irvine Verizon,"649 SPECTRUM CENTER DR IRVINE, CA 92618",(949) 954-3649,Irvine,California,92618,33.666942,-117.732094
VICTRA IRVINE ALTON Verizon,"649 SPECTRUM CENTER DR IRVINE, CA 92618",(949) 954-3649,Irvine,California,92618,33.666942,-117.732094
Irvine Verizon,"649 SPECTRUM CENTER DR IRVINE, CA 92618",(949) 954-3649,Irvine,California,92618,33.666942,-117.732094
Irvine Marketplace Verizon,"649 SPECTRUM CENTER DR IRVINE, CA 92618",(949) 954-3649,Irvine,California,92618,33.666942,-117.732094
Russell Cellular Jackson Verizon,"11248 OLD MILL LANE JACKSON, CA 95642",(209) 267-8196,Jackson,California,95642,38.343033,-120.760921
Russell Cellular Kerman Verizon,"14055 W WHITESBRIDGE AVE KERMAN, CA 93630",(559) 842-4300,Kerman,California,93630,36.727250,-120.123426
Russell Cellular Kingsburg Verizon,"902 SIERRA STREET KINGSBURG, CA 93631",(559) 897-1600,Kingsburg,California,93631,36.478239,-119.521370
Wireless Plus La Crescenta Verizon,"4000 Foothill Blvd La Crescenta, CA 91214",(818) 542-9855,La crescenta,California,91214,34.236302,-118.249185
Victra La Crescenta Verizon,"4000 Foothill Blvd La Crescenta, CA 91214",(818) 542-9855,La crescenta,California,91214,34.236302,-118.249185
La Habra Verizon,"1401 W Imperial Hwy La Habra, CA 90631",(800) 880-1077,La habra,California,90631,33.942708,-117.952483
Victra La Jolla Pearl St Verizon,"904 PEARL ST LA JOLLA, CA 92037",(858) 257-4068,La jolla,California,92037,32.856347,-117.250058
Victra La Jolla Villa La Jolla Dr Verizon,"904 PEARL ST LA JOLLA, CA 92037",(858) 257-4068,La jolla,California,92037,32.856347,-117.250058
La Mesa Verizon,"5500 Grossmont Center Dr La Mesa, CA 91942",(800) 880-1077,La mesa,California,91942,32.777999,-117.021511
VICTRA LA PUENTE EXPRESS Verizon,"15425 AMAR RD LA PUENTE, CA 91744",(626) 257-9101,La puente,California,91744,34.031415,-117.936470
La Quinta Verizon,"78995 Highway 111 La Quinta, CA 92253",(800) 880-1077,La quinta,California,92253,33.641767,-116.273943
Victra La Verne Verizon,"1564 FOOTHILL BLVD LA VERNE, CA 91750",(909) 962-7075,La verne,California,91750,34.180010,-117.773939
VICTRA LAFAYETTE MT DIABLO Verizon,"3631 MOUNT DIABLO LAFAYETTE, CA 94549",(925) 270-5368,Lafayette,California,94549,37.897009,-122.114292
Laguna Niguel Verizon,"27040 Alicia Pkwy Laguna Niguel, CA 92677",(800) 880-1077,Laguna niguel,California,92677,33.528868,-117.701175
Victra Lake Elsinore Collier 2 Verizon,"18330 Collier Ave Lake Elsinore, CA 92530",(951) 729-4497,Lake elsinore,California,92530,33.649528,-117.376774
Victra Lake Elsinore Grape St Verizon,"18330 Collier Ave Lake Elsinore, CA 92530",(951) 729-4497,Lake elsinore,California,92530,33.649528,-117.376774
Lake Forest Verizon,"23718 El Toro Rd Lake Forest, CA 92630",(800) 880-1077,Lake forest,California,92630,33.645736,-117.685503
VICTRA LAKEPORT Verizon,"1033 11TH STREET LAKEPORT, CA 95453",(707) 262-7038,Lakeport,California,95453,39.045931,-122.941077
Lakewood - Candlewood Street Verizon,"4329 Candlewood St Lakewood, CA 90712",(800) 880-1077,Lakewood,California,90712,33.849034,-118.147902
Lancaster CA Verizon,"43458 10th St W Lancaster, CA 93534",(800) 880-1077,Lancaster,California,93534,34.713292,-118.152920
Russell Cellular Lemoore Verizon,"75 W HANFORD ARMONA RD LEMOORE, CA 93245",(559) 925-1400,Lemoore,California,93245,36.292270,-119.829463
Victra Lincoln Verizon,"53 LINCOLN BLVD LINCOLN, CA 95648",(916) 408-0125,Lincoln,California,95648,38.922812,-121.312005
Livermore Verizon,"2428 Las Positas Rd Livermore, CA 94551",(800) 880-1077,Livermore,California,94551,37.750502,-121.749055
VICTRA LODI REYNOLDS RANCH Verizon,"2620 REYNOLDS RANCH PARKWAY LODI, CA 95240",(209) 371-6274,Lodi,California,95240,38.114388,-121.144658
VICTRA LODI KETTLEMAN Verizon,"2620 REYNOLDS RANCH PARKWAY LODI, CA 95240",(209) 371-6274,Lodi,California,95240,38.114388,-121.144658
VICTRA LODI KETTLEMAN 2 Verizon,"2620 REYNOLDS RANCH PARKWAY LODI, CA 95240",(209) 371-6274,Lodi,California,95240,38.114388,-121.144658
Victra Lompoc Central Verizon,"129 WEST CENTRAL LOMPOC, CA 93436",(805) 735-6170,Lompoc,California,93436,34.595669,-120.352667
Victra Long Beach E 2nd St Verizon,"5223 E. 2ND STREET LONG BEACH, CA 90803",(562) 912-2242,Long beach,California,90803,33.756289,-118.130636
VICTRA LONG BEACH Verizon,"5223 E. 2ND STREET LONG BEACH, CA 90803",(562) 912-2242,Long beach,California,90803,33.756289,-118.130636
Victra Long Beach Carson Blvd Verizon,"5223 E. 2ND STREET LONG BEACH, CA 90803",(562) 912-2242,Long beach,California,90803,33.756289,-118.130636
Los Altos Verizon,"5223 E. 2ND STREET LONG BEACH, CA 90803",(562) 912-2242,Long beach,California,90803,33.756289,-118.130636
VICTRA LOS ANGELES CRENSHAW BLVD Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
VICTRA LOS ANGELES LINCOLN BLVD Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
VICTRA LOS ANGELES FAIRFAX FARMERS MKT Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Wireless Plus Mohawk Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
VICTRA LOS ANGELES S SEPULVEDA Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Your Wireless Los Angeles Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Wireless Plus Wilshire Blvd Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Victra Los Angeles Broxton Ave Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Wireless Plus Olive St Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
VICTRA LOS ANGELES SANTA MONICA BLVD Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Wireless Plus Los Angeles Los Feliz Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Beverly Connection Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Koreatown Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
VICTRA LOS ANGELES 6TH ST Verizon,"3732 Crenshaw Blvd Los Angeles, CA 90016",(323) 292-8665,Los angeles,California,90016,34.028331,-118.354338
Russell Cellular Los Banos Verizon,"2130 E. PACHECO BLVD LOS BANOS, CA 93635",(209) 710-0354,Los banos,California,93635,37.068068,-120.843579
VICTRA LOS BANOS Verizon,"2130 E. PACHECO BLVD LOS BANOS, CA 93635",(209) 710-0354,Los banos,California,93635,37.068068,-120.843579
VICTRA LOS GATOS Verizon,"15200 Los Gatos Blvd LOS GATOS, CA 95032",(408) 216-4108,Los gatos,California,95032,37.216953,-121.926555
VICTRA Los Gatos Downtown Verizon,"15200 Los Gatos Blvd LOS GATOS, CA 95032",(408) 216-4108,Los gatos,California,95032,37.216953,-121.926555
Victra Los Osos Verizon,"1240 Los Osos Valley Rd LOS OSOS, CA 93402",(805) 534-1690,Los osos,California,93402,35.295232,-120.835468
Cellular Sales Madera Verizon,"2175 N SCHNOOR ST MADERA, CA 93637",(559) 479-4288,Madera,California,93637,36.918079,-120.185933
